Status: notfound, Checked: 92, Time: 2022-12-04 03:19:17.026545 ,  Post ID: 9002191506472639, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 93, Time: 2022-12-04 03:20:03.837663 ,  Post ID: 3518641068372024, Group: 2154267828142695 
Status: notfound, Checked: 96, Time: 2022-12-04 03:28:33.160117 ,  Post ID: 3518646025038195, Group: 2154267828142695 
Status: notfound, Checked: 98, Time: 2022-12-04 03:34:33.148059 ,  Post ID: 902980307536688, Group: 286899469144778 
Status: notfound, Checked: 99, Time: 2022-12-04 03:35:21.735820 ,  Post ID: 1097153284285174, Group: 302636283736882 
Status: notfound, Checked: 103, Time: 2022-12-04 03:50:45.711129 ,  Post ID: 6151575628186009, Group: 1361900573820229 
Status: notfound, Checked: 104, Time: 2022-12-04 03:51:35.611446 ,  Post ID: 3518662165036581, Group: 2154267828142695 
Status: notfound, Checked: 108, Time: 2022-12-04 04:06:05.657411 ,  Post ID: 683020103527832, Group: 286236723206174 
Status: notfound, Checked: 110, Time: 2022-12-04 04:10:45.756061 ,  Post ID: 902995587535160, Group: 286899469144778 
Status: notfound, Checked: 112, Time: 2022-12-04 04:15:59.596323 ,  Post ID: 902996650868387, Group: 286899469144778 
Status: notfound, Checked: 115, Time: 2022-12-04 04:24:49.976557 ,  Post ID: 5544006659052926, Group: 3260883254031956 
Status: notfound, Checked: 116, Time: 2022-12-04 04:25:45.829757 ,  Post ID: 6151641748179397, Group: 1361900573820229 
Status: notfound, Checked: 120, Time: 2022-12-04 04:39:53.296611 ,  Post ID: 1181244422493166, Group: bdsbavisontay 
Status: notfound, Checked: 121, Time: 2022-12-04 04:40:44.233113 ,  Post ID: 1848432005495006, Group: 597757723895780 
Status: notfound, Checked: 122, Time: 2022-12-04 04:41:31.147369 ,  Post ID: 903010664200319, Group: 286899469144778 
Status: notfound, Checked: 123, Time: 2022-12-04 04:42:19.846247 ,  Post ID: 6151674998176072, Group: 1361900573820229 
Status: notfound, Checked: 126, Time: 2022-12-04 04:53:27.701250 ,  Post ID: 6151695188174053, Group: 1361900573820229 
Status: notfound, Checked: 127, Time: 2022-12-04 04:54:23.582504 ,  Post ID: 903011387533580, Group: 286899469144778 
Status: notfound, Checked: 129, Time: 2022-12-04 05:00:18.200222 ,  Post ID: 903016804199705, Group: 286899469144778 
Status: notfound, Checked: 131, Time: 2022-12-04 05:05:46.142481 ,  Post ID: 5727763460664468, Group: 2436942816413232 
Status: notfound, Checked: 132, Time: 2022-12-04 05:06:38.938403 ,  Post ID: 3518700921699372, Group: 2154267828142695 
Status: notfound, Checked: 133, Time: 2022-12-04 05:07:29.510022 ,  Post ID: 6151723551504550, Group: 1361900573820229 
Status: notfound, Checked: 136, Time: 2022-12-04 05:17:10.621584 ,  Post ID: 903024607532258, Group: 286899469144778 
Status: notfound, Checked: 137, Time: 2022-12-04 05:18:03.316943 ,  Post ID: 1181259705824971, Group: bdsbavisontay 
Status: notfound, Checked: 138, Time: 2022-12-04 05:18:52.813945 ,  Post ID: 5544094949044097, Group: 3260883254031956 
Status: notfound, Checked: 140, Time: 2022-12-04 05:24:24.663465 ,  Post ID: 6151760004834238, Group: 1361900573820229 
Status: notfound, Checked: 142, Time: 2022-12-04 05:30:11.761745 ,  Post ID: 903031010864951, Group: 286899469144778 
Status: notfound, Checked: 143, Time: 2022-12-04 05:31:04.564700 ,  Post ID: 9002585369766586, Group: batdongsanhanoigiagoc 
